,runr_id,2018_beg_pace,2018_end_pace,school_id,team_size,gender,pace,num_races,rank,pct_rank,pr_time,race_diff,pr_flag,goal_set,log_entries_sept,log_entries_nov,log_entries_all,max_effort_log_entries_sept,max_effort_log_entries_nov,max_effort_log_entries_all,sum_effort_log_entries_nov,2018_improvement
6853,170618,6.511944444444444,6.382115384615385,1229,139,1,6.46,5,200.4,0.47,98970,0.0,0,0,16.0,45.0,45.0,4.0,18.0,18.0,162.0,0.13
6854,170619,8.980039682539683,7.936627559236254,834,364,0,8.49,7,88.4,0.74,95040,2527.14,1,0,25.0,53.0,53.0,6.0,9.0,9.0,161.0,1.04
6855,170620,6.203941798941798,5.851701058201058,834,364,1,5.98,7,31.6,0.17,65820,674.29,2,0,12.0,31.0,31.0,7.0,16.0,16.0,110.0,0.35
6856,170621,10.841666666666667,10.841666666666667,834,364,0,10.84,1,85.0,0.94,130100,0.0,0,0,0.0,10.0,10.0,0.0,0.0,0.0,30.0,0.0
6857,170622,9.016944444444446,7.520074074074074,1012,138,0,8.42,8,25.4,0.69,86288,144.38,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6858,170624,6.877066666666667,6.564708333333334,974,129,1,6.61,5,105.2,0.46,73473,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
6859,170625,6.8366875,6.6268001655315185,834,364,0,6.71,10,38.4,0.18,76271,53.0,1,0,24.0,55.0,55.0,8.0,17.0,17.0,182.0,0.21
6860,170626,8.562802579365078,8.76933596077794,834,364,0,8.55,7,114.4,0.72,88490,1141.43,1,0,17.0,41.0,41.0,5.0,13.0,13.0,137.0,-0.21
6861,170627,8.405555555555555,8.010833333333334,834,364,0,8.21,5,72.6,0.56,91080,0.0,0,0,22.0,56.0,56.0,5.0,5.0,5.0,174.0,0.39
6862,170628,8.544642857142858,7.809458333333334,834,364,0,8.13,6,63.2,0.55,90547,342.17,1,0,22.0,48.0,48.0,12.0,22.0,22.0,175.0,0.74
6863,170629,6.270833333333333,5.8353174603174605,834,364,1,6.06,3,23.3,0.13,75250,1035.0,1,0,17.0,54.0,58.0,4.0,23.0,27.0,181.0,0.44
6864,170632,8.018847809076682,7.139967948717949,941,362,1,7.58,4,206.0,0.73,77580,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88
6865,170633,8.863333333333333,7.638888888888889,834,364,0,8.36,3,46.7,0.61,88000,0.0,0,0,22.0,26.0,26.0,5.0,6.0,6.0,82.0,1.22
6866,170635,8.136071428571428,8.362891638225257,834,364,0,8.13,7,92.4,0.51,85450,-312.0,0,0,24.0,50.0,50.0,5.0,9.0,9.0,157.0,-0.23
6867,170636,6.854404761904761,6.657665908229048,834,364,1,6.57,9,123.7,0.49,71390,631.11,2,9,29.0,65.0,65.0,5.0,18.0,18.0,211.0,0.2
6868,170637,6.98125,6.7031182795698925,895,155,1,6.86,6,125.0,0.49,82390,1131.67,1,1,8.0,31.0,31.0,1.0,8.0,8.0,100.0,0.28
6869,170645,8.47328853046595,6.8055,1243,212,1,7.64,4,60.2,0.87,121035,0.0,0,0,12.0,23.0,23.0,5.0,9.0,9.0,77.0,1.67
6870,170647,8.432791770121433,7.717601069459909,1097,122,1,7.97,8,73.5,0.78,104100,3151.12,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72
6871,170648,8.560598888916568,8.46051889312396,1097,122,0,8.47,8,66.5,0.5,115800,566.75,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
6872,170649,8.43904538341158,8.910124128830056,1097,122,0,8.77,6,75.3,0.61,105510,1692.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47
6873,170650,8.515320219390489,8.066580516483402,1097,122,1,8.29,4,40.5,0.79,105800,1077.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
6874,170653,8.948871824042472,9.010838728449844,1097,122,0,9.23,6,68.3,0.72,121700,2158.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06
6875,170654,11.760340632603405,10.693491484184914,1097,122,0,10.99,3,24.3,0.9,186000,5846.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07
6876,170657,10.771573398215734,10.143974493793559,1097,122,0,10.46,4,41.5,0.83,176200,6049.75,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
6877,170658,8.789514866979657,10.259887005649718,1097,122,0,10.6,3,62.7,0.85,112330,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.47
6878,170668,7.658309726532453,7.204756697648989,832,80,1,7.43,4,120.8,0.82,97370,1774.75,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
6879,170669,8.829484463276836,8.276452508960574,1034,135,1,8.55,4,210.0,0.98,90050,0.0,0,0,0.0,5.0,5.0,0.0,1.0,1.0,15.0,0.55
6880,170675,8.088373015873016,7.989821428571428,834,364,0,7.86,5,47.2,0.49,82400,880.6,1,0,12.0,20.0,20.0,0.0,4.0,4.0,64.0,0.1
6881,170676,7.564595734126984,7.817996031746032,834,364,0,7.95,6,89.8,0.56,84030,535.0,1,0,6.0,19.0,19.0,1.0,3.0,3.0,54.0,-0.25
6882,170678,7.646944444444444,6.5282129629629635,1012,138,1,7.18,8,34.5,0.6,77455,616.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12
6883,170679,8.245,8.245,896,225,0,8.24,1,119.0,0.61,106900,7960.0,1,0,0.0,2.0,2.0,0.0,1.0,1.0,7.0,0.0
6884,170680,7.97775,6.949430601698044,1000,150,1,7.4,6,209.3,0.82,127030,1445.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03
6885,170681,8.598133333333333,8.758260869565218,1014,153,0,8.65,3,164.7,0.88,102951,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16
6886,170682,7.6175,7.084920634920635,834,364,1,7.35,2,135.0,0.69,89270,0.0,0,0,14.0,23.0,23.0,4.0,9.0,9.0,79.0,0.53
6887,170686,6.868666666666667,6.304768518518518,1132,145,1,6.52,9,41.7,0.28,71740,336.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
6888,170687,7.606535185185185,7.839272486772487,1014,153,0,7.75,8,74.6,0.52,81400,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23
6889,170688,6.7279956389836935,6.1662581352574986,899,140,1,6.45,4,90.8,0.54,110580,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
6890,170689,6.848100282485876,6.6802777777777775,895,155,1,6.87,5,128.6,0.51,83010,2186.0,1,1,19.0,56.0,56.0,3.0,6.0,6.0,173.0,0.17
6891,170691,9.207916666666666,8.840305939580134,895,155,1,9.02,4,252.0,0.94,106890,9062.5,1,1,13.0,34.0,34.0,0.0,0.0,0.0,102.0,0.37
6892,170692,6.706415343915343,6.033988957902001,834,364,1,6.23,8,58.0,0.31,65900,1137.5,2,0,11.0,12.0,12.0,0.0,0.0,0.0,36.0,0.67
6893,170695,9.439172535211267,8.376954620010935,832,80,1,8.9,5,218.8,0.99,112850,1082.6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06
6894,170696,8.750430107526881,8.750430107526881,1232,138,1,8.75,1,82.0,0.69,162758,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6895,170697,7.342222222222222,7.331944444444444,1029,171,0,7.34,4,112.5,0.43,131250,1052.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
6896,170698,8.796421845574388,8.322397094430993,939,147,0,8.66,5,117.8,0.71,104860,2872.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
6897,170699,9.474166666666667,9.474166666666667,834,364,0,9.47,1,70.0,0.78,113690,0.0,0,0,4.0,6.0,6.0,2.0,2.0,2.0,18.0,0.0
6898,170703,5.906266666666666,5.687777777777778,974,129,1,5.9,3,26.7,0.25,88594,0.0,0,0,5.0,8.0,8.0,3.0,4.0,4.0,28.0,0.22
6899,170704,10.170266666666667,9.544263888888889,1164,114,1,9.86,4,218.8,0.98,106449,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.63
6900,170705,8.997,7.5985000000000005,1132,145,1,8.19,7,75.4,0.83,87599,1050.71,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
6901,170707,10.368629629629629,9.470246117084827,1088,76,0,10.02,8,129.9,0.81,137900,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
6902,170708,9.044166666666666,8.460338527428467,928,256,1,8.75,4,290.0,0.95,104280,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
6903,170709,8.485555555555555,9.402222222222223,1021,63,0,8.94,2,178.5,0.76,152740,0.0,0,1,19.0,40.0,40.0,1.0,5.0,5.0,120.0,-0.92
6904,170710,7.421539548022599,7.293650793650794,895,155,1,7.36,4,174.8,0.69,90860,3917.5,1,0,16.0,55.0,55.0,11.0,34.0,34.0,197.0,0.13
6905,170711,7.255833333333333,6.4282051282051285,941,362,1,6.99,3,86.0,0.42,75210,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
6906,170712,7.621759259259259,8.212407407407408,1073,167,0,7.91,8,194.8,0.67,88670,0.0,0,6,0.0,8.0,8.0,0.0,7.0,7.0,33.0,-0.59
6907,170713,6.765833333333333,6.5071666666666665,1012,138,1,6.62,6,27.0,0.41,74180,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
6908,170714,8.40420634920635,7.409958592132505,834,364,1,7.81,8,169.6,0.88,87920,1320.0,2,0,22.0,48.0,48.0,10.0,20.0,20.0,156.0,0.99
6909,170715,8.690030510752688,8.099744623655914,1164,114,0,8.4,10,89.5,0.67,91300,0.0,0,0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,0.59
6910,170717,9.923442932728648,9.536296296296298,1144,276,0,9.63,7,178.1,0.92,158650,0.0,0,0,13.0,33.0,33.0,0.0,0.0,0.0,99.0,0.39
6911,170718,6.912698412698413,6.9083467850417,10,194,1,7.11,6,207.7,0.72,83760,3770.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6912,170719,6.6744537634408605,6.702694444444445,974,129,1,6.68,5,89.2,0.69,96532,0.0,0,1,1.0,2.0,2.0,0.0,1.0,1.0,6.0,-0.03
6913,170720,9.208094679186228,8.82612083105522,832,80,0,9.05,5,86.8,0.87,109060,772.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
6914,170721,8.795,7.693333333333333,1012,138,0,8.02,3,35.0,0.69,90840,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
6915,170722,11.725,13.001129032258065,1012,138,0,12.79,3,37.0,1.0,140700,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28
6916,170723,7.393703703703704,7.58225925925926,1219,208,0,7.48,8,69.6,0.55,129920,0.0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,-0.19
6917,170725,8.350833333333334,7.42531746031746,1211,115,1,7.89,5,141.0,0.86,88760,0.0,0,0,2.0,7.0,7.0,0.0,0.0,0.0,21.0,0.93
6918,170727,10.424425,10.119110602634125,1164,114,0,10.3,10,105.2,0.91,113300,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.31
6919,170733,9.231633333333335,9.147117753623188,1181,157,1,9.04,6,255.2,0.96,95190,0.0,0,0,13.0,33.0,33.0,0.0,0.0,0.0,99.0,0.08
6920,170735,6.927407407407408,6.547962962962963,980,340,1,6.71,8,277.9,0.7,79060,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
6921,170737,7.1340925925925935,6.758781838316722,1000,150,1,6.98,8,233.1,0.72,123240,1008.75,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
6922,170739,7.412083333333333,7.487757296466974,895,155,1,7.43,5,172.0,0.7,87700,2534.0,1,0,21.0,42.0,42.0,6.0,10.0,10.0,136.0,-0.08
6923,170743,9.276666666666666,7.9970740740740744,1219,208,0,8.59,8,135.1,0.85,140440,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
6924,170744,9.427230046948356,9.41984126984127,899,140,0,9.42,2,120.5,0.88,118690,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
6925,170745,8.905101851851851,7.299166666666667,1132,145,1,8.02,8,135.1,0.82,86674,4365.12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61
6926,170746,8.63875,7.705,1132,145,1,8.11,6,163.2,0.83,91120,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
6927,170747,7.592339682539682,6.468453378001118,1181,157,1,6.95,8,155.1,0.72,74291,0.0,0,0,16.0,61.0,69.0,3.0,18.0,19.0,199.0,1.12
6928,170748,7.820145502645502,7.218772486772487,834,364,1,7.52,7,163.7,0.82,85262,1198.57,2,0,24.0,56.0,56.0,12.0,27.0,27.0,193.0,0.6
6929,170749,5.977087486157254,5.693459763750461,926,83,1,5.86,6,68.3,0.36,101330,-30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
6930,170750,5.689245108896271,5.326575581395349,926,83,1,5.51,6,67.2,0.23,96873,1048.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
6931,170751,6.9148271988632075,6.856445041816009,926,83,0,6.91,9,97.7,0.45,120490,434.56,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
6932,170754,6.598333333333333,7.439859309821768,1153,122,1,7.04,5,166.2,0.59,113810,175.6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84
6933,170755,6.785703703703703,6.359999999999999,1000,150,1,6.54,8,177.9,0.55,115260,600.0,2,1,9.0,9.0,9.0,6.0,6.0,6.0,34.0,0.43
6934,170758,6.371031746031746,6.683696529459241,10,194,1,6.55,6,129.5,0.48,79010,-763.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31
6935,170766,7.34962496109555,7.379771208089558,1228,108,1,7.36,8,32.6,0.7,85340,3069.75,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
6936,170768,8.110289449112978,8.071280248278661,1228,108,0,8.03,7,17.4,0.85,93670,8619.71,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
6937,170769,7.2674667449139285,7.085784581738655,832,80,1,7.22,5,146.4,0.71,87330,459.6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
6938,170778,9.599166666666667,9.45111111111111,962,322,1,9.58,5,245.0,0.99,108140,0.0,0,0,16.0,40.0,40.0,16.0,38.0,38.0,158.0,0.15
6939,170780,6.552222222222222,6.71488813045127,1021,63,1,6.61,8,148.4,0.55,115750,75.0,1,7,14.0,39.0,39.0,5.0,7.0,7.0,109.0,-0.16
6940,170781,8.552722222222222,7.224222222222221,1132,145,1,7.83,7,66.9,0.73,89780,2988.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33
6941,170782,5.8805555555555555,6.161666666666667,1219,208,1,6.01,6,88.3,0.42,104680,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
6942,170783,9.409,9.106904761904762,899,140,0,9.26,2,12.0,0.7,112908,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
6943,170785,7.386424731182796,7.8852150537634405,1224,121,0,7.56,6,8.3,0.37,79980,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
6944,170786,8.146594982078854,8.148727598566309,1224,121,0,8.18,8,12.2,0.52,91140,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
6945,170787,6.345474910394264,6.0794758064516135,1224,121,1,6.2,10,6.7,0.52,70400,190.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
6946,170788,7.641935483870967,7.28942652329749,1224,121,0,7.51,8,7.9,0.6,128540,795.62,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
6947,170789,5.903933691756272,5.831021505376344,1224,121,1,5.91,10,5.6,0.43,64750,1159.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
6948,170790,7.105645161290322,7.469408602150538,1190,261,0,7.29,2,11.0,1.0,132165,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
6949,170794,7.152279495990836,6.739761241015721,1232,138,1,6.94,7,54.0,0.42,78960,-32.86,0,3,2.0,10.0,10.0,1.0,1.0,1.0,30.0,0.41
6950,170796,8.1925,7.826442307692307,896,225,0,7.98,5,87.2,0.5,89880,2430.0,2,2,2.0,7.0,7.0,0.0,3.0,3.0,24.0,0.37
6951,170797,6.684055555555555,6.925315442561205,910,301,1,6.79,5,188.8,0.54,99300,420.0,1,0,30.0,63.0,63.0,0.0,2.0,2.0,192.0,-0.24
6952,170798,8.434805555555556,9.153116760828626,910,301,0,8.82,5,97.6,0.78,120600,-856.0,0,0,38.0,88.0,88.0,5.0,17.0,17.0,230.0,-0.72
6953,170800,7.947972222222222,7.640386597938145,984,255,1,7.79,4,297.5,0.92,134290,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
6954,170804,8.026111111111112,7.863172966781214,984,255,0,7.94,2,184.0,0.68,137291,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
6955,170806,9.555485185185185,8.257676224611709,1164,114,1,8.53,9,186.2,0.89,84738,0.0,0,0,2.0,6.0,6.0,0.0,0.0,0.0,16.0,1.3
6956,170807,6.5125,6.14875,941,362,1,6.27,6,121.2,0.29,73900,-368.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
6957,170808,7.308148148148148,7.150055555555556,1219,208,0,7.22,8,55.0,0.4,126150,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
6958,170809,9.522916666666667,8.817916666666667,941,362,0,9.28,5,120.2,0.81,108820,1848.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
6959,170812,6.811147521728917,7.055555555555555,1225,136,1,6.88,5,36.4,0.61,66200,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
6960,170813,8.28422500195756,8.658585858585859,1225,136,0,8.53,8,52.1,0.78,77800,-112.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37
6961,170815,7.070707070707071,7.070707070707071,1225,136,0,7.07,1,9.0,0.23,70000,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6962,170816,6.580352182539683,6.395176558546123,834,364,1,6.48,7,91.7,0.48,72430,568.57,2,0,30.0,64.0,64.0,9.0,15.0,15.0,199.0,0.19
6963,170817,6.672325559347744,6.853898305084746,832,80,0,6.73,6,31.2,0.21,116100,55.83,1,0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,-0.18
6964,170818,8.033472222222223,9.047956349206348,1014,153,0,8.68,6,102.0,0.85,90440,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.01
6965,170820,5.950600358422939,6.0387570621468925,832,80,1,5.95,6,65.0,0.42,105655,-240.83,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
6966,170824,6.742595132196688,6.4192789884315316,1068,169,1,6.53,7,111.1,0.42,74700,0.0,0,0,9.0,9.0,9.0,6.0,6.0,6.0,34.0,0.32
6967,170830,10.131374269005848,8.742162953992194,904,175,0,9.31,7,189.0,0.86,108440,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
6968,170838,9.675643274853803,8.98473120027122,904,175,0,9.17,8,132.2,0.79,106700,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
6969,170839,8.650409356725147,8.467930090421605,904,175,0,8.44,7,113.0,0.6,92400,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
6970,170840,5.9479239766081875,5.777574671445639,904,175,1,5.84,7,63.6,0.28,66600,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
6971,170841,8.484320175438597,7.8865635062956745,904,175,0,7.99,6,88.0,0.46,89620,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
6972,170842,7.901125730994153,7.436094413250639,904,175,0,7.63,8,99.4,0.42,90000,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
6973,170843,7.447660818713451,6.912852031267202,904,175,1,7.09,8,224.1,0.68,82020,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
6974,170844,11.07887426900585,10.630978835978837,904,175,0,10.65,8,171.9,0.97,117970,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
6975,170845,8.434342105263157,7.93902047408364,904,175,0,8.14,7,98.3,0.54,94540,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6976,170846,8.329312865497075,7.962335722819593,904,175,0,8.06,8,100.2,0.55,93310,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
6977,170847,7.691871345029241,7.263939544599569,904,175,1,7.38,8,185.5,0.68,85550,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
6978,170848,8.543859649122806,8.543859649122806,904,175,0,8.54,1,38.0,0.61,97400,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6979,170849,7.497690058479532,6.996794316611008,904,175,1,7.13,8,220.0,0.67,81110,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6980,170851,10.736842105263158,10.736842105263158,904,175,0,10.74,1,59.0,0.95,122400,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6981,170852,8.119283625730995,7.345640262319223,904,175,1,7.63,8,203.2,0.76,88810,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
6982,170854,6.108888888888889,5.580500873081518,896,225,1,5.82,7,31.4,0.15,62600,1788.57,3,0,0.0,10.0,10.0,0.0,4.0,4.0,32.0,0.53
6983,170857,8.2425,8.583107344632769,928,256,0,8.34,3,120.3,0.65,98400,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34
6984,170858,9.747499999999999,9.81718766001024,928,256,1,9.78,4,278.8,0.95,100460,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
6985,170860,6.887096774193548,6.887096774193548,969,339,1,6.89,1,68.0,0.57,128100,0.0,0,0,13.0,22.0,22.0,0.0,2.0,2.0,49.0,0.0
6986,170867,8.129900925925925,8.001780250747641,1014,153,0,8.03,7,93.4,0.67,87620,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
6987,170868,8.141628418059133,7.794890245631088,907,101,0,7.9,9,66.4,0.6,106790,430.78,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
6988,170869,6.9,6.724892473118279,1012,138,1,6.64,3,15.3,0.28,75380,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
6989,170870,6.940210727969349,6.604298493408663,1204,158,1,6.77,4,101.2,0.73,113870,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
6990,170871,6.773163413799008,6.366867231638418,1204,158,0,6.64,10,35.2,0.17,109060,968.2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
6991,170872,7.176344086021506,6.592004219409283,1246,46,1,6.85,6,1.5,0.25,118290,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
6992,170873,7.187903225806451,6.071505376344086,1055,67,1,6.58,6,4.2,0.51,110260,5330.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12
6993,170875,8.066129032258065,7.853046594982079,1055,67,0,7.94,5,1.6,0.32,85460,860.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
6994,170876,8.588575268817205,7.800448028673835,1055,67,0,8.2,5,2.8,0.55,85180,1489.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
6995,170880,10.836071855265404,8.904343744666326,1202,174,1,10.1,9,100.2,0.93,98600,0.0,0,0,1.0,5.0,5.0,0.0,0.0,0.0,15.0,1.93
6996,170889,7.680267277586864,7.358508277863116,1134,115,1,7.46,8,54.9,0.63,67210,580.0,1,6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.32
6997,170890,7.553105668392408,7.0430477328326795,1232,138,1,7.3,7,60.6,0.53,79900,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
6998,170891,9.766666666666667,9.579166666666667,895,155,1,9.67,2,360.5,0.98,114950,0.0,0,0,4.0,14.0,14.0,1.0,4.0,4.0,44.0,0.19
6999,170893,8.928333333333333,8.928333333333333,928,256,1,8.93,1,316.0,0.86,107140,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,170894,7.550580204778157,6.679401709401709,941,362,1,7.12,6,195.2,0.61,76660,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87
7001,170895,8.049305555555556,7.920702380952381,1014,153,0,8.01,6,83.8,0.66,88880,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
7002,170896,7.708871527777778,7.391045634920635,1014,153,0,7.48,6,55.3,0.43,84310,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
7003,170899,7.597383512544803,6.521095942358741,1243,212,1,6.92,5,85.0,0.52,109640,0.0,0,0,0.0,4.0,4.0,0.0,2.0,2.0,13.0,1.08
7004,170901,8.821545316647706,7.834230769230769,941,362,1,8.46,7,250.1,0.93,90440,2442.86,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99
7005,170903,7.18141627543036,7.809098778932022,950,218,1,7.47,6,277.3,0.77,85300,-1428.33,0,0,5.0,13.0,13.0,0.0,0.0,0.0,39.0,-0.63
7006,170904,7.315744841269842,6.211537943339888,1181,157,1,6.71,11,128.9,0.57,71864,217.27,1,0,14.0,53.0,57.0,7.0,28.0,30.0,183.0,1.1
7007,170905,9.030285602503913,8.591185897435897,941,362,0,8.67,6,86.8,0.61,97140,43.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
7008,170907,8.299140211640212,7.929361111111111,1203,94,0,8.09,9,60.2,0.58,94450,1255.56,2,0,25.0,58.0,58.0,16.0,34.0,34.0,211.0,0.37
7009,170909,6.714397496087637,6.714397496087637,907,101,1,6.71,1,156.0,0.32,85810,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7010,170910,7.869446236559139,7.404516129032258,1164,114,0,7.66,10,53.7,0.38,85300,0.0,0,0,1.0,7.0,7.0,0.0,0.0,0.0,19.0,0.46
7011,170913,7.907142857142857,7.910105704392199,950,218,1,7.96,5,318.4,0.92,94890,-748.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
7012,170914,8.586814938595793,8.484176234736651,832,80,0,8.54,4,42.0,0.69,106550,56.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
7013,170915,9.085241935483872,8.46673611111111,1012,138,1,8.7,5,47.0,0.95,93845,-2534.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
